,X,X,X,X,X,X,X,Y,Y,Y
,X.0,X.1,X.2,X.3,X.4,X.5,X.6,Y.0,Y.1,Y.2
0,0.4532819728991931,1.3517229428509514,-0.30997388775978446,-0.5091184950790201,-1.213626486140075,0.9360762316495297,0.2628574999530086,0.5941046891990353,-0.11875026070388392,-0.7703898899265248
1,0.7756309620407722,2.0779696637576865,0.26654131289255045,0.5852579204360155,-0.7698725585952754,-1.6270419857707998,-0.303309856945879,0.8878508033802527,0.24742736229057738,-1.1783291854211877
2,0.30553255957833114,0.4507295913218301,-1.3524116009146425,-0.013053205190505566,-2.1960865766807154,-0.44047892063201116,0.6815294879626472,-0.692493796500719,-0.7599605981075085,0.19114675584865193
4,-0.7404392334855034,-0.7026585804364875,1.0889166775030228,-0.3270603860531853,0.4582636954918825,-0.7974485066800028,0.6922446568934606,-0.4328846155247162,-0.7390750544956803,-0.3864263396750763
5,-0.10289568544623995,1.075435875502913,0.43566189923805176,0.13734650218315278,0.5516889873430016,-0.8207365795337006,0.499982782234168,0.994004945808854,0.679754420903377,-0.7114752012630235
7,-0.3961896777284353,-1.1320277707457707,-1.0159472314577613,0.0954024421948014,2.168660589136527,0.9103684948061578,0.014423543662077067,-0.42346568246248845,-0.784983980555559,-0.35453357330903873
8,-0.8586670571163667,0.5541080035026996,-0.8601596988983513,-0.4996567077359679,0.5806431379548802,0.7119762557375858,-1.7528991011256188,-0.8521790682432643,-0.5996516203516554,0.3018222701358327
9,-0.35015849898833135,1.7281420707016037,-2.176849992886865,0.07032104436985699,0.1223661610094628,0.9624180062196316,-0.4208465627082025,0.10015484929438058,-0.568922382796178,-0.6284849272291617
10,0.02608404470540466,-0.3319189274995964,-1.0020383786839078,1.5563316111082435,-0.00948962531028504,0.0014339092621649561,-1.8855110040507266,-0.521776565441688,-0.7792745083148288,0.14151672848295083
11,-0.2513028532896253,-0.09419671985100352,0.37215715288608087,-0.20613002741795158,1.815354883170626,-0.697540184159739,0.5883284427897681,0.4628771985593785,-0.30048263967103916,-0.5356920478659923
12,0.611708180836618,1.0607866817390172,1.5432580791110082,0.29964032313304517,0.8113623934541864,-0.09102135428177077,-1.2592976817780093,1.8810474675447342,2.7323233740070796,-1.2597064946646854
13,0.9367156637653703,-1.04231397902927,-1.3118084774556755,-0.7425186314713687,-0.5642579605360625,0.9758424625149041,0.5387259903449689,-0.7541921133662213,-0.754211047323059,-0.002495863085499918
15,-0.22480271190514536,-0.4389969731765288,1.1515440986766643,-0.24888326219031412,0.13065417824842596,-1.3488142034004613,-0.8111838067252537,-0.6930101846114709,-0.7513059093716228,0.438761990582147
16,-0.27798068942037923,0.8634405520745138,0.7898539088954908,-0.7099806682524216,1.243203663242733,0.7559303689011772,-0.19845699825291685,1.1218072553605525,0.9251109496552713,-0.315272610244677
17,1.2673355669251007,-2.220722780546223,1.3739346771622767,-0.8939405713827372,0.19733212126198782,0.3084248256591732,0.9273836424564061,0.6251492775168125,-0.006275527738527525,-0.4948605412222394
18,0.6220942140306912,1.152432281649311,-0.8723261514730514,1.4530139993392521,-2.0414506276531608,0.2821213082185177,0.792604380880791,0.9748700832429961,0.6267241340946567,-0.7011313863863861
20,0.6968072689662235,0.5444786125845564,-1.441082017127472,1.082179194480025,-0.9877140558361159,0.11922634546288381,-0.33000618688309796,0.20355227447771976,-0.4921021467045979,-0.6270700696213943
22,-1.0937641349306717,0.6741464908596854,-0.988320723840209,-1.0260305871543163,0.8819632876914497,2.6658181612077825,2.1755060301957054,0.1734356534524878,-0.8340175150724368,0.24732131071333058
23,-1.0044453267615836,0.8279179325326781,-0.30121394690862807,-1.1146714181598554,-1.9242251659475849,-1.3917359093631534,0.7810702615742858,-1.6242791534202796,0.11883097022083854,1.750189744505084
24,1.982136534288611,0.17177326953874528,-1.3318355840666727,-2.344979585528636,-0.9744102877897867,-0.9847770576051043,-0.3121836998759512,-1.2595286721583001,-0.57297517218793,2.4899585191838396
25,0.38761331364307994,-0.6404010197215645,-0.2577445465284431,0.30836597284473877,1.6339461260243544,1.0172150509124023,0.6498409531698107,1.0556479351764332,0.6323113316533776,0.5647720869069778
27,-1.1418757960583599,-0.102517829709185,-0.45396760213022064,-0.39825667207476534,1.4229474108540308,0.6279196939865619,-0.8964913236646949,-0.7165482385455844,-0.718307213527742,-0.24458130046781593
28,1.3270790303120363,-0.3760034479916037,0.6802937057369899,0.5951747714459446,1.494400631000714,0.13615118113474559,-1.5542020721284373,1.3420629079314628,1.5447607921206357,-1.0447710573454319
29,-0.68508835978289,-0.8015669797246889,0.8129059061295799,1.0527224510162934,-1.1636377351295975,1.0032333794144042,0.11624511148444103,-0.13477263662117203,-0.7097122611105923,-0.4222733060065628
30,0.23427948984408192,0.8048063503352134,-0.7896635782904258,-1.054657791928445,0.07279410143161419,0.5286793770831826,0.0737335972091449,-0.05713943691148225,-0.6230932670130468,-0.5372588161172261
32,-0.2160052115109698,-0.7566953507478791,0.7784841733384925,0.8556651915623854,-0.09183776196479691,-0.16721431643039839,-0.6665701669064511,-0.15021670959778247,-0.6730269171055889,-0.3206987164843745
33,-1.5409128415708624,0.08823730080453433,-1.2365157071079285,-1.040237626487989,0.056315747212226534,2.0418562711383954,-1.358961620554798,-1.6264500999650338,0.22036175312594022,1.1715725634413627
34,0.8720896322397865,0.5158862627427964,0.578355802805794,-1.8888343034846002,2.386964055472753,-1.7299635939536158,-0.40242298093214385,0.5442064558877899,-0.06344475900805012,-0.8641662627557035
35,-1.078278774014217,0.7163273078506526,-2.095097756571958,0.37908781661701063,-0.7157005570154408,0.7898771043682445,0.44322348084434215,-0.6224468499573113,-0.7669226279008304,-0.14043614473299332
